# BT-Settl
# teff = 4600 K (value for the effective temperature for the model. Temperatures are given in K)
# logg = 4 log(cm/s2) (value for Log(G) for the model.)
# meta = 0  (value for the Metallicity for the model.)
# alpha = 0  (Alpha enhancement)
#
# column 1: WAVELENGTH (ANGSTROM), Wavelength in Angstrom
# column 2: FLUX (ERG/CM2/S/A), Flux in erg/cm2/s/A
          0.457    9.41887e-100 
          0.462    9.41887e-100 
          0.467    9.41887e-100 
          0.473    9.41887e-100 
          0.479    9.41887e-100 
          0.484    9.41887e-100 
           0.49    9.41887e-100 
          0.496    9.41887e-100 
          0.501    9.41887e-100 
          0.507    9.41887e-100 
          0.513    9.41887e-100 
          0.519    9.41887e-100 
          0.525    9.41887e-100 
          0.531    9.41887e-100 
          0.537    9.41887e-100 
          0.544    9.41887e-100 
           0.55    9.41887e-100 
          0.556    9.41887e-100 
          0.562    9.41887e-100 
          0.569    9.41887e-100 
          0.575    9.41887e-100 
          0.582    9.41887e-100 
          0.588    9.41887e-100 
          0.595    9.41887e-100 
          0.602    9.41887e-100 
          0.609    9.41887e-100 
          0.615    9.41887e-100 
          0.622    9.41887e-100 
          0.629    9.41887e-100 
          0.636    9.41887e-100 
          0.643    9.41887e-100 
           0.65    9.41887e-100 
          0.658    9.41887e-100 
          0.665    9.41887e-100 
          0.672    9.41887e-100 
           0.68    9.41887e-100 
          0.687    9.41887e-100 
          0.694    9.41887e-100 
          0.702    9.41887e-100 
           0.71    9.41887e-100 
          0.717    9.41887e-100 
          0.725    9.41887e-100 
          0.733    9.41887e-100 
          0.741    9.41887e-100 
          0.749    9.41887e-100 
          0.757    9.41887e-100 
          0.765    9.41887e-100 
          0.773    9.41887e-100 
          0.781    9.41887e-100 
           0.79    9.41887e-100 
          0.798    9.41887e-100 
          0.806    9.41887e-100 
          0.815    9.41887e-100 
          0.824    9.41887e-100 
          0.832    9.41887e-100 
          0.841    9.41887e-100 
           0.85    9.41887e-100 
          0.859    9.41887e-100 
          0.868    9.41887e-100 
          0.877    9.41887e-100 
          0.886    9.41887e-100 
          0.895    9.41887e-100 
          0.904    9.41887e-100 
          0.913    9.41887e-100 
          0.923    9.41887e-100 
          0.932    9.41887e-100 
          0.942    9.41887e-100 
          0.951    9.41887e-100 
          0.961    9.41887e-100 
          0.971    9.41887e-100 
          0.981    9.41887e-100 
          0.991    9.41887e-100 
          1.001    9.41887e-100 
          1.011    9.41887e-100 
          1.021    9.41887e-100 
          1.031    9.41887e-100 
          1.041    9.41887e-100 
          1.052    9.41887e-100 
          1.062    9.41887e-100 
          1.073    9.41887e-100 
          1.083    9.41887e-100 
          1.094    9.41887e-100 
          1.105    9.41887e-100 
          1.116    9.41887e-100 
          1.127    9.41887e-100 
          1.138    9.41887e-100 
          1.149    9.41887e-100 
           1.16    9.41887e-100 
          1.172    9.41887e-100 
          1.183    9.41887e-100 
          1.194    9.41887e-100 
          1.206    9.41887e-100 
          1.218    9.41887e-100 
          1.229    9.41887e-100 
          1.241    9.41887e-100 
          1.253    9.41887e-100 
          1.265    9.41887e-100 
          1.277    9.41887e-100 
          1.289    9.41887e-100 
          1.302    9.41887e-100 
          1.314    9.41887e-100 
          1.327    9.41887e-100 
          1.339    9.41887e-100 
          1.352    9.41887e-100 
          1.365    9.41887e-100 
          1.377    9.41887e-100 
           1.39    9.41887e-100 
          1.403    9.41887e-100 
          1.416    9.41887e-100 
           1.43    9.41887e-100 
          1.443    9.41887e-100 
          1.456    9.41887e-100 
           1.47    9.41887e-100 
          1.483    9.41887e-100 
          1.497    9.41887e-100 
          1.511    9.41887e-100 
          1.525    9.41887e-100 
          1.539    9.41887e-100 
          1.553    9.41887e-100 
          1.567    9.41887e-100 
          1.581    9.41887e-100 
          1.596    9.41887e-100 
           1.61    9.41887e-100 
          1.625    9.41887e-100 
           1.64    9.41887e-100 
          1.654    9.41887e-100 
          1.669    9.41887e-100 
          1.684    9.41887e-100 
          1.699    9.41887e-100 
          1.715    9.41887e-100 
           1.73    9.41887e-100 
          1.745    9.41887e-100 
          1.761    9.41887e-100 
          1.777    9.41887e-100 
          1.792    9.41887e-100 
          1.808    9.41887e-100 
          1.824    9.41887e-100 
           1.84    9.41887e-100 
          1.856    9.41887e-100 
          1.873    9.41887e-100 
          1.889    9.41887e-100 
          1.906    9.41887e-100 
          1.922    9.41887e-100 
          1.939    9.41887e-100 
          1.956    9.41887e-100 
          1.973    9.41887e-100 
           1.99    9.41887e-100 
          2.007    9.41887e-100 
          2.024    9.41887e-100 
          2.042    9.41887e-100 
          2.059    9.41887e-100 
          2.077    9.41887e-100 
          2.095    9.41887e-100 
          2.113    9.41887e-100 
          2.131    9.41887e-100 
          2.149    9.41887e-100 
          2.167    9.41887e-100 
          2.185    9.41887e-100 
          2.204    9.41887e-100 
          2.222    9.41887e-100 
          2.241    9.41887e-100 
           2.26    9.41887e-100 
          2.279    9.41887e-100 
          2.298    9.41887e-100 
          2.317    9.41887e-100 
          2.337    9.41887e-100 
          2.356    9.41887e-100 
          2.376    9.41887e-100 
          2.395    9.41887e-100 
          2.415    9.41887e-100 
          2.435    9.41887e-100 
          2.455    9.41887e-100 
          2.475    9.41887e-100 
          2.496    9.41887e-100 
          2.516    9.41887e-100 
          2.537    9.41887e-100 
          2.557    9.41887e-100 
          2.578    9.41887e-100 
          2.599    9.41887e-100 
           2.62    9.41887e-100 
          2.641    9.41887e-100 
          2.663    9.41887e-100 
          2.684    9.41887e-100 
          2.706    9.41887e-100 
          2.728    9.41887e-100 
           2.75    9.41887e-100 
          2.772    9.41887e-100 
          2.794    9.41887e-100 
          2.816    9.41887e-100 
          2.838    9.41887e-100 
          2.861    9.41887e-100 
          2.884    9.41887e-100 
          2.907    9.41887e-100 
          2.929    9.41887e-100 
